ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Mount Rainier NP,MORA,National Park,Pacific West ,WA,2023,4,"28,369",0,"141,845",0,387,0,0,0,514,0,0,Mount Rainier NP,MORA,National Park,Pacific West ,WA,2023,"1,674,294","849,082","21,060,484","849,082","41,808",0,"59,749","29,628","53,949",0,"8,917"
Mount Rainier NP,MORA,National Park,Pacific West ,WA,2023,5,"96,156","35,362","480,778","35,362","2,469",0,991,582,"3,083",0,79,Mount Rainier NP,MORA,National Park,Pacific West ,WA,2023,"1,674,294","849,082","21,060,484","849,082","41,808",0,"59,749","29,628","53,949",0,"8,917"
Mount Rainier NP,MORA,National Park,Pacific West ,WA,2023,6,"219,286","85,280","1,096,432","85,280","8,686",0,"7,566","4,833","6,212",0,"1,737",Mount Rainier NP,MORA,National Park,Pacific West ,WA,2023,"1,674,294","849,082","21,060,484","849,082","41,808",0,"59,749","29,628","53,949",0,"8,917"
Mount Rainier NP,MORA,National Park,Pacific West ,WA,2023,7,"444,968","219,658","8,899,370","219,658","10,167",0,"19,989","8,070","17,266",0,"2,822",Mount Rainier NP,MORA,National Park,Pacific West ,WA,2023,"1,674,294","849,082","21,060,484","849,082","41,808",0,"59,749","29,628","53,949",0,"8,917"
Mount Rainier NP,MORA,National Park,Pacific West ,WA,2023,8,"400,966","198,132","8,019,320","198,132","9,736",0,"20,532","8,838","16,205",0,"2,239",Mount Rainier NP,MORA,National Park,Pacific West ,WA,2023,"1,674,294","849,082","21,060,484","849,082","41,808",0,"59,749","29,628","53,949",0,"8,917"
Mount Rainier NP,MORA,National Park,Pacific West ,WA,2023,9,"221,834","188,791","1,109,168","188,791","7,382",0,"9,727","6,415","8,773",0,"1,868",Mount Rainier NP,MORA,National Park,Pacific West ,WA,2023,"1,674,294","849,082","21,060,484","849,082","41,808",0,"59,749","29,628","53,949",0,"8,917"
Mount Rainier NP,MORA,National Park,Pacific West ,WA,2023,10,"139,558","120,411","697,788","120,411",970,0,944,890,711,0,172,Mount Rainier NP,MORA,National Park,Pacific West ,WA,2023,"1,674,294","849,082","21,060,484","849,082","41,808",0,"59,749","29,628","53,949",0,"8,917"
Mount Rainier NP,MORA,National Park,Pacific West ,WA,2023,11,"45,485","1,448","227,423","1,448",473,0,0,0,28,0,0,Mount Rainier NP,MORA,National Park,Pacific West ,WA,2023,"1,674,294","849,082","21,060,484","849,082","41,808",0,"59,749","29,628","53,949",0,"8,917"
Mount Rainier NP,MORA,National Park,Pacific West ,WA,2023,12,"25,068",0,"125,339",0,560,0,0,0,58,0,0,Mount Rainier NP,MORA,National Park,Pacific West ,WA,2023,"1,674,294","849,082","21,060,484","849,082","41,808",0,"59,749","29,628","53,949",0,"8,917"
Mount Rushmore NMEM,MORU,National Memorial,Midwest ,SD,2023,1,"23,411","10,033","30,824","10,033",0,0,0,0,0,0,0,Mount Rushmore NMEM,MORU,National Memorial,Midwest ,SD,2023,"2,431,195","834,948","3,201,057","278,313",0,0,0,0,0,0,0
Mount Rushmore NMEM,MORU,National Memorial,Midwest ,SD,2023,2,"22,749","12,796","29,952","12,796",0,0,0,0,0,0,0,Mount Rushmore NMEM,MORU,National Memorial,Midwest ,SD,2023,"2,431,195","834,948","3,201,057","278,313",0,0,0,0,0,0,0
Mount Rushmore NMEM,MORU,National Memorial,Midwest ,SD,2023,3,"40,900","20,145","53,851","20,145",0,0,0,0,0,0,0,Mount Rushmore NMEM,MORU,National Memorial,Midwest ,SD,2023,"2,431,195","834,948","3,201,057","278,313",0,0,0,0,0,0,0
Mount Rushmore NMEM,MORU,National Memorial,Midwest ,SD,2023,4,"61,391","36,055","80,832","36,055",0,0,0,0,0,0,0,Mount Rushmore NMEM,MORU,National Memorial,Midwest ,SD,2023,"2,431,195","834,948","3,201,057","278,313",0,0,0,0,0,0,0
Mount Rushmore NMEM,MORU,National Memorial,Midwest ,SD,2023,5,"223,048","70,436","293,679","70,436",0,0,0,0,0,0,0,Mount Rushmore NMEM,MORU,National Memorial,Midwest ,SD,2023,"2,431,195","834,948","3,201,057","278,313",0,0,0,0,0,0,0
Mount Rushmore NMEM,MORU,National Memorial,Midwest ,SD,2023,6,"477,317","185,623","628,464","185,623",0,0,0,0,0,0,0,Mount Rushmore NMEM,MORU,National Memorial,Midwest ,SD,2023,"2,431,195","834,948","3,201,057","278,313",0,0,0,0,0,0,0
Mount Rushmore NMEM,MORU,National Memorial,Midwest ,SD,2023,7,"624,615","219,459","822,405","219,459",0,0,0,0,0,0,0,Mount Rushmore NMEM,MORU,National Memorial,Midwest ,SD,2023,"2,431,195","834,948","3,201,057","278,313",0,0,0,0,0,0,0
Mount Rushmore NMEM,MORU,National Memorial,Midwest ,SD,2023,8,"455,596","168,508","599,865","168,508",0,0,0,0,0,0,0,Mount Rushmore NMEM,MORU,National Memorial,Midwest ,SD,2023,"2,431,195","834,948","3,201,057","278,313",0,0,0,0,0,0,0
Mount Rushmore NMEM,MORU,National Memorial,Midwest ,SD,2023,9,"339,787","46,335","447,384","46,335",0,0,0,0,0,0,0,Mount Rushmore NMEM,MORU,National Memorial,Midwest ,SD,2023,"2,431,195","834,948","3,201,057","278,313",0,0,0,0,0,0,0
Mount Rushmore NMEM,MORU,National Memorial,Midwest ,SD,2023,10,"111,025","39,009","146,182","39,009",0,0,0,0,0,0,0,Mount Rushmore NMEM,MORU,National Memorial,Midwest ,SD,2023,"2,431,195","834,948","3,201,057","278,313",0,0,0,0,0,0,0
Mount Rushmore NMEM,MORU,National Memorial,Midwest ,SD,2023,11,"30,695","17,266","40,415","17,266",0,0,0,0,0,0,0,Mount Rushmore NMEM,MORU,National Memorial,Midwest ,SD,2023,"2,431,195","834,948","3,201,057","278,313",0,0,0,0,0,0,0
Mount Rushmore NMEM,MORU,National Memorial,Midwest ,SD,2023,12,"20,661","9,283","27,204","9,283",0,0,0,0,0,0,0,Mount Rushmore NMEM,MORU,National Memorial,Midwest ,SD,2023,"2,431,195","834,948","3,201,057","278,313",0,0,0,0,0,0,0
Muir Woods NM,MUWO,National Monument,Pacific West ,CA,2023,1,"29,796",0,"39,718",0,0,0,0,0,0,0,0,Muir Woods NM,MUWO,National Monument,Pacific West ,CA,2023,"809,697",0,"1,079,327",0,0,0,0,0,0,0,0
Muir Woods NM,MUWO,National Monument,Pacific West ,CA,2023,2,"41,847",0,"55,782",0,0,0,0,0,0,0,0,Muir Woods NM,MUWO,National Monument,Pacific West ,CA,2023,"809,697",0,"1,079,327",0,0,0,0,0,0,0,0
Muir Woods NM,MUWO,National Monument,Pacific West ,CA,2023,3,"54,061",0,"72,064",0,0,0,0,0,0,0,0,Muir Woods NM,MUWO,National Monument,Pacific West ,CA,2023,"809,697",0,"1,079,327",0,0,0,0,0,0,0,0
Muir Woods NM,MUWO,National Monument,Pacific West ,CA,2023,4,"79,119",0,"105,465",0,0,0,0,0,0,0,0,Muir Woods NM,MUWO,National Monument,Pacific West ,CA,2023,"809,697",0,"1,079,327",0,0,0,0,0,0,0,0
Muir Woods NM,MUWO,National Monument,Pacific West ,CA,2023,5,"73,220",0,"97,602",0,0,0,0,0,0,0,0,Muir Woods NM,MUWO,National Monument,Pacific West ,CA,2023,"809,697",0,"1,079,327",0,0,0,0,0,0,0,0
Muir Woods NM,MUWO,National Monument,Pacific West ,CA,2023,6,"89,696",0,"119,565",0,0,0,0,0,0,0,0,Muir Woods NM,MUWO,National Monument,Pacific West ,CA,2023,"809,697",0,"1,079,327",0,0,0,0,0,0,0,0
Muir Woods NM,MUWO,National Monument,Pacific West ,CA,2023,7,"115,428",0,"153,865",0,0,0,0,0,0,0,0,Muir Woods NM,MUWO,National Monument,Pacific West ,CA,2023,"809,697",0,"1,079,327",0,0,0,0,0,0,0,0
Muir Woods NM,MUWO,National Monument,Pacific West ,CA,2023,8,"91,916",0,"122,524",0,0,0,0,0,0,0,0,Muir Woods NM,MUWO,National Monument,Pacific West ,CA,2023,"809,697",0,"1,079,327",0,0,0,0,0,0,0,0
Muir Woods NM,MUWO,National Monument,Pacific West ,CA,2023,9,"70,864",0,"94,462",0,0,0,0,0,0,0,0,Muir Woods NM,MUWO,National Monument,Pacific West ,CA,2023,"809,697",0,"1,079,327",0,0,0,0,0,0,0,0
Muir Woods NM,MUWO,National Monument,Pacific West ,CA,2023,10,"64,725",0,"86,279",0,0,0,0,0,0,0,0,Muir Woods NM,MUWO,National Monument,Pacific West ,CA,2023,"809,697",0,"1,079,327",0,0,0,0,0,0,0,0
Muir Woods NM,MUWO,National Monument,Pacific West ,CA,2023,11,"49,902",0,"66,520",0,0,0,0,0,0,0,0,Muir Woods NM,MUWO,National Monument,Pacific West ,CA,2023,"809,697",0,"1,079,327",0,0,0,0,0,0,0,0
Muir Woods NM,MUWO,National Monument,Pacific West ,CA,2023,12,"49,123",0,"65,481",0,0,0,0,0,0,0,0,Muir Woods NM,MUWO,National Monument,Pacific West ,CA,2023,"809,697",0,"1,079,327",0,0,0,0,0,0,0,0
Natchez NHP,NATC,National Historical Park,Southeast ,MS,2023,1,"4,177",0,"10,529",0,0,0,0,0,0,0,0,Natchez NHP,NATC,National Historical Park,Southeast ,MS,2023,"61,179",0,"172,675",0,0,0,0,0,0,0,0
Natchez NHP,NATC,National Historical Park,Southeast ,MS,2023,2,"4,575",0,"13,109",0,0,0,0,0,0,0,0,Natchez NHP,NATC,National Historical Park,Southeast ,MS,2023,"61,179",0,"172,675",0,0,0,0,0,0,0,0
Natchez NHP,NATC,National Historical Park,Southeast ,MS,2023,3,"8,732",0,"25,582",0,0,0,0,0,0,0,0,Natchez NHP,NATC,National Historical Park,Southeast ,MS,2023,"61,179",0,"172,675",0,0,0,0,0,0,0,0
Natchez NHP,NATC,National Historical Park,Southeast ,MS,2023,4,"4,737",0,"19,945",0,0,0,0,0,0,0,0,Natchez NHP,NATC,National Historical Park,Southeast ,MS,2023,"61,179",0,"172,675",0,0,0,0,0,0,0,0
Natchez NHP,NATC,National Historical Park,Southeast ,MS,2023,5,"8,660",0,"27,873",0,0,0,0,0,0,0,0,Natchez NHP,NATC,National Historical Park,Southeast ,MS,2023,"61,179",0,"172,675",0,0,0,0,0,0,0,0
Natchez NHP,NATC,National Historical Park,Southeast ,MS,2023,6,"11,412",0,"28,011",0,0,0,0,0,0,0,0,Natchez NHP,NATC,National Historical Park,Southeast ,MS,2023,"61,179",0,"172,675",0,0,0,0,0,0,0,0
Natchez NHP,NATC,National Historical Park,Southeast ,MS,2023,7,"7,023",0,"17,168",0,0,0,0,0,0,0,0,Natchez NHP,NATC,National Historical Park,Southeast ,MS,2023,"61,179",0,"172,675",0,0,0,0,0,0,0,0
Natchez NHP,NATC,National Historical Park,Southeast ,MS,2023,8,"5,351",0,"12,779",0,0,0,0,0,0,0,0,Natchez NHP,NATC,National Historical Park,Southeast ,MS,2023,"61,179",0,"172,675",0,0,0,0,0,0,0,0
Natchez NHP,NATC,National Historical Park,Southeast ,MS,2023,9,"1,171",0,"4,246",0,0,0,0,0,0,0,0,Natchez NHP,NATC,National Historical Park,Southeast ,MS,2023,"61,179",0,"172,675",0,0,0,0,0,0,0,0
Natchez NHP,NATC,National Historical Park,Southeast ,MS,2023,10,"1,341",0,"2,918",0,0,0,0,0,0,0,0,Natchez NHP,NATC,National Historical Park,Southeast ,MS,2023,"61,179",0,"172,675",0,0,0,0,0,0,0,0
Natchez NHP,NATC,National Historical Park,Southeast ,MS,2023,11,"2,145",0,"6,056",0,0,0,0,0,0,0,0,Natchez NHP,NATC,National Historical Park,Southeast ,MS,2023,"61,179",0,"172,675",0,0,0,0,0,0,0,0
Natchez NHP,NATC,National Historical Park,Southeast ,MS,2023,12,"1,855",0,"4,459",0,0,0,0,0,0,0,0,Natchez NHP,NATC,National Historical Park,Southeast ,MS,2023,"61,179",0,"172,675",0,0,0,0,0,0,0,0
Natchez Trace PKWY,NATR,National Parkway,Southeast ,MS,2023,1,"502,751","725,404","2,019,815","725,404",0,0,228,573,0,0,0,Natchez Trace PKWY,NATR,National Parkway,Southeast ,MS,2023,"6,784,853","9,395,218","27,379,912","9,395,218",0,0,"9,225","12,639",0,0,0
Natchez Trace PKWY,NATR,National Parkway,Southeast ,MS,2023,2,"444,164","753,073","1,784,212","753,073",0,0,183,504,0,0,0,Natchez Trace PKWY,NATR,National Parkway,Southeast ,MS,2023,"6,784,853","9,395,218","27,379,912","9,395,218",0,0,"9,225","12,639",0,0,0
Natchez Trace PKWY,NATR,National Parkway,Southeast ,MS,2023,3,"544,811","756,737","2,203,400","756,737",0,0,603,"1,593",0,0,0,Natchez Trace PKWY,NATR,National Parkway,Southeast ,MS,2023,"6,784,853","9,395,218","27,379,912","9,395,218",0,0,"9,225","12,639",0,0,0
Natchez Trace PKWY,NATR,National Parkway,Southeast ,MS,2023,4,"534,799","778,292","2,187,011","778,292",0,0,"1,434","2,913",0,0,0,Natchez Trace PKWY,NATR,National Parkway,Southeast ,MS,2023,"6,784,853","9,395,218","27,379,912","9,395,218",0,0,"9,225","12,639",0,0,0
Natchez Trace PKWY,NATR,National Parkway,Southeast ,MS,2023,5,"527,250","794,701","2,134,969","794,701",0,0,"1,065","1,296",0,0,0,Natchez Trace PKWY,NATR,National Parkway,Southeast ,MS,2023,"6,784,853","9,395,218","27,379,912","9,395,218",0,0,"9,225","12,639",0,0,0
Natchez Trace PKWY,NATR,National Parkway,Southeast ,MS,2023,6,"557,562","803,755","2,255,823","803,755",0,0,"1,167","1,158",0,0,0,Natchez Trace PKWY,NATR,National Parkway,Southeast ,MS,2023,"6,784,853","9,395,218","27,379,912","9,395,218",0,0,"9,225","12,639",0,0,0
Natchez Trace PKWY,NATR,National Parkway,Southeast ,MS,2023,7,"552,945","824,384","2,230,227","824,384",0,0,"1,248",429,0,0,0,Natchez Trace PKWY,NATR,National Parkway,Southeast ,MS,2023,"6,784,853","9,395,218","27,379,912","9,395,218",0,0,"9,225","12,639",0,0,0
Natchez Trace PKWY,NATR,National Parkway,Southeast ,MS,2023,8,"572,047","828,115","2,306,767","828,115",0,0,"1,197",492,0,0,0,Natchez Trace PKWY,NATR,National Parkway,Southeast ,MS,2023,"6,784,853","9,395,218","27,379,912","9,395,218",0,0,"9,225","12,639",0,0,0
Natchez Trace PKWY,NATR,National Parkway,Southeast ,MS,2023,9,"645,017","796,836","2,590,860","796,836",0,0,507,474,0,0,0,Natchez Trace PKWY,NATR,National Parkway,Southeast ,MS,2023,"6,784,853","9,395,218","27,379,912","9,395,218",0,0,"9,225","12,639",0,0,0
Natchez Trace PKWY,NATR,National Parkway,Southeast ,MS,2023,10,"698,713","679,925","2,819,833","679,925",0,0,831,"1,440",0,0,0,Natchez Trace PKWY,NATR,National Parkway,Southeast ,MS,2023,"6,784,853","9,395,218","27,379,912","9,395,218",0,0,"9,225","12,639",0,0,0
Natchez Trace PKWY,NATR,National Parkway,Southeast ,MS,2023,11,"622,479","755,149","2,509,354","755,149",0,0,567,"1,200",0,0,0,Natchez Trace PKWY,NATR,National Parkway,Southeast ,MS,2023,"6,784,853","9,395,218","27,379,912","9,395,218",0,0,"9,225","12,639",0,0,0
Natchez Trace PKWY,NATR,National Parkway,Southeast ,MS,2023,12,"582,315","898,847","2,337,641","898,847",0,0,195,567,0,0,0,Natchez Trace PKWY,NATR,National Parkway,Southeast ,MS,2023,"6,784,853","9,395,218","27,379,912","9,395,218",0,0,"9,225","12,639",0,0,0
National Capital Parks Central,NCPC,Park (Other),National Capital ,DC,2023,1,"31,827",0,"27,827",0,0,0,0,0,0,0,0,National Capital Parks Central,NCPC,Park (Other),National Capital ,DC,2023,"1,057,835",0,"897,641",0,0,0,0,0,0,0,0
National Capital Parks Central,NCPC,Park (Other),National Capital ,DC,2023,2,"39,613",0,"37,887",0,0,0,0,0,0,0,0,National Capital Parks Central,NCPC,Park (Other),National Capital ,DC,2023,"1,057,835",0,"897,641",0,0,0,0,0,0,0,0
National Capital Parks Central,NCPC,Park (Other),National Capital ,DC,2023,3,"86,279",0,"69,207",0,0,0,0,0,0,0,0,National Capital Parks Central,NCPC,Park (Other),National Capital ,DC,2023,"1,057,835",0,"897,641",0,0,0,0,0,0,0,0
National Capital Parks Central,NCPC,Park (Other),National Capital ,DC,2023,4,"140,917",0,"113,057",0,0,0,0,0,0,0,0,National Capital Parks Central,NCPC,Park (Other),National Capital ,DC,2023,"1,057,835",0,"897,641",0,0,0,0,0,0,0,0
National Capital Parks Central,NCPC,Park (Other),National Capital ,DC,2023,5,"121,524",0,"100,190",0,0,0,0,0,0,0,0,National Capital Parks Central,NCPC,Park (Other),National Capital ,DC,2023,"1,057,835",0,"897,641",0,0,0,0,0,0,0,0
National Capital Parks Central,NCPC,Park (Other),National Capital ,DC,2023,6,"128,751",0,"116,015",0,0,0,0,0,0,0,0,National Capital Parks Central,NCPC,Park (Other),National Capital ,DC,2023,"1,057,835",0,"897,641",0,0,0,0,0,0,0,0
National Capital Parks Central,NCPC,Park (Other),National Capital ,DC,2023,7,"136,025",0,"110,545",0,0,0,0,0,0,0,0,National Capital Parks Central,NCPC,Park (Other),National Capital ,DC,2023,"1,057,835",0,"897,641",0,0,0,0,0,0,0,0
National Capital Parks Central,NCPC,Park (Other),National Capital ,DC,2023,8,"114,497",0,"100,602",0,0,0,0,0,0,0,0,National Capital Parks Central,NCPC,Park (Other),National Capital ,DC,2023,"1,057,835",0,"897,641",0,0,0,0,0,0,0,0
National Capital Parks Central,NCPC,Park (Other),National Capital ,DC,2023,9,"87,863",0,"75,498",0,0,0,0,0,0,0,0,National Capital Parks Central,NCPC,Park (Other),National Capital ,DC,2023,"1,057,835",0,"897,641",0,0,0,0,0,0,0,0
National Capital Parks Central,NCPC,Park (Other),National Capital ,DC,2023,10,"82,753",0,"71,154",0,0,0,0,0,0,0,0,National Capital Parks Central,NCPC,Park (Other),National Capital ,DC,2023,"1,057,835",0,"897,641",0,0,0,0,0,0,0,0
National Capital Parks Central,NCPC,Park (Other),National Capital ,DC,2023,11,"49,629",0,"43,746",0,0,0,0,0,0,0,0,National Capital Parks Central,NCPC,Park (Other),National Capital ,DC,2023,"1,057,835",0,"897,641",0,0,0,0,0,0,0,0
National Capital Parks Central,NCPC,Park (Other),National Capital ,DC,2023,12,"38,157",0,"31,913",0,0,0,0,0,0,0,0,National Capital Parks Central,NCPC,Park (Other),National Capital ,DC,2023,"1,057,835",0,"897,641",0,0,0,0,0,0,0,0
National Capital Parks East,NCPE,Park (Other),National Capital ,DC,2023,1,"52,013","2,526,004","92,676","2,526,004",0,0,0,0,0,0,0,National Capital Parks East,NCPE,Park (Other),National Capital ,DC,2023,"1,252,912","32,505,361","2,131,274","21,225,989",0,0,0,0,0,0,0
National Capital Parks East,NCPE,Park (Other),National Capital ,DC,2023,2,"63,288","2,393,142","115,226","2,393,142",0,0,0,0,0,0,0,National Capital Parks East,NCPE,Park (Other),National Capital ,DC,2023,"1,252,912","32,505,361","2,131,274","21,225,989",0,0,0,0,0,0,0
National Capital Parks East,NCPE,Park (Other),National Capital ,DC,2023,3,"77,039","2,817,149","142,729","2,817,149",0,0,0,0,0,0,0,National Capital Parks East,NCPE,Park (Other),National Capital ,DC,2023,"1,252,912","32,505,361","2,131,274","21,225,989",0,0,0,0,0,0,0
National Capital Parks East,NCPE,Park (Other),National Capital ,DC,2023,4,"111,420","2,747,788","177,440","2,747,788",0,0,0,0,0,0,0,National Capital Parks East,NCPE,Park (Other),National Capital ,DC,2023,"1,252,912","32,505,361","2,131,274","21,225,989",0,0,0,0,0,0,0
National Capital Parks East,NCPE,Park (Other),National Capital ,DC,2023,5,"135,748","2,891,267","226,095","2,891,267",0,0,0,0,0,0,0,National Capital Parks East,NCPE,Park (Other),National Capital ,DC,2023,"1,252,912","32,505,361","2,131,274","21,225,989",0,0,0,0,0,0,0
National Capital Parks East,NCPE,Park (Other),National Capital ,DC,2023,6,"132,945","2,789,798","220,491","2,789,798",0,0,0,0,0,0,0,National Capital Parks East,NCPE,Park (Other),National Capital ,DC,2023,"1,252,912","32,505,361","2,131,274","21,225,989",0,0,0,0,0,0,0
National Capital Parks East,NCPE,Park (Other),National Capital ,DC,2023,7,"171,028","2,809,710","296,656","2,809,710",0,0,0,0,0,0,0,National Capital Parks East,NCPE,Park (Other),National Capital ,DC,2023,"1,252,912","32,505,361","2,131,274","21,225,989",0,0,0,0,0,0,0
National Capital Parks East,NCPE,Park (Other),National Capital ,DC,2023,8,"141,348","2,858,970","237,296","2,858,970",0,0,0,0,0,0,0,National Capital Parks East,NCPE,Park (Other),National Capital ,DC,2023,"1,252,912","32,505,361","2,131,274","21,225,989",0,0,0,0,0,0,0
National Capital Parks East,NCPE,Park (Other),National Capital ,DC,2023,9,"123,781","2,653,639","202,161","2,653,639",0,0,0,0,0,0,0,National Capital Parks East,NCPE,Park (Other),National Capital ,DC,2023,"1,252,912","32,505,361","2,131,274","21,225,989",0,0,0,0,0,0,0
National Capital Parks East,NCPE,Park (Other),National Capital ,DC,2023,10,"116,135","2,791,481","186,871","2,791,481",0,0,0,0,0,0,0,National Capital Parks East,NCPE,Park (Other),National Capital ,DC,2023,"1,252,912","32,505,361","2,131,274","21,225,989",0,0,0,0,0,0,0
National Capital Parks East,NCPE,Park (Other),National Capital ,DC,2023,11,"69,075","2,611,497","126,800","2,611,497",0,0,0,0,0,0,0,National Capital Parks East,NCPE,Park (Other),National Capital ,DC,2023,"1,252,912","32,505,361","2,131,274","21,225,989",0,0,0,0,0,0,0
National Capital Parks East,NCPE,Park (Other),National Capital ,DC,2023,12,"59,092","2,614,916","106,833","2,614,916",0,0,0,0,0,0,0,National Capital Parks East,NCPE,Park (Other),National Capital ,DC,2023,"1,252,912","32,505,361","2,131,274","21,225,989",0,0,0,0,0,0,0
National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2023,1,735,0,"1,470",0,0,0,0,0,0,0,0,National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2023,"12,135",0,"24,273",0,0,0,0,0,0,0,0
National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2023,2,790,0,"1,580",0,0,0,0,0,0,0,0,National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2023,"12,135",0,"24,273",0,0,0,0,0,0,0,0
National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2023,3,"1,240",0,"2,480",0,0,0,0,0,0,0,0,National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2023,"12,135",0,"24,273",0,0,0,0,0,0,0,0
National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2023,4,934,0,"1,868",0,0,0,0,0,0,0,0,National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2023,"12,135",0,"24,273",0,0,0,0,0,0,0,0
National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2023,5,514,0,"1,029",0,0,0,0,0,0,0,0,National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2023,"12,135",0,"24,273",0,0,0,0,0,0,0,0
National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2023,6,598,0,"1,197",0,0,0,0,0,0,0,0,National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2023,"12,135",0,"24,273",0,0,0,0,0,0,0,0
National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2023,7,847,0,"1,694",0,0,0,0,0,0,0,0,National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2023,"12,135",0,"24,273",0,0,0,0,0,0,0,0
National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2023,8,547,0,"1,094",0,0,0,0,0,0,0,0,National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2023,"12,135",0,"24,273",0,0,0,0,0,0,0,0
National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2023,9,"1,558",0,"3,117",0,0,0,0,0,0,0,0,National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2023,"12,135",0,"24,273",0,0,0,0,0,0,0,0
National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2023,10,"2,249",0,"4,498",0,0,0,0,0,0,0,0,National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2023,"12,135",0,"24,273",0,0,0,0,0,0,0,0
National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2023,11,"1,691",0,"3,382",0,0,0,0,0,0,0,0,National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2023,"12,135",0,"24,273",0,0,0,0,0,0,0,0
National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2023,12,432,0,864,0,0,0,0,0,0,0,0,National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2023,"12,135",0,"24,273",0,0,0,0,0,0,0,0
Natural Bridges NM,NABR,National Monument,Intermountain ,UT,2023,1,"1,008",60,"4,903",60,0,0,10,10,0,0,0,Natural Bridges NM,NABR,National Monument,Intermountain ,UT,2023,"83,760",800,"485,794",400,0,0,"2,562","3,419",0,0,0
Natural Bridges NM,NABR,National Monument,Intermountain ,UT,2023,2,"1,051",60,"5,692",60,0,0,28,25,0,0,0,Natural Bridges NM,NABR,National Monument,Intermountain ,UT,2023,"83,760",800,"485,794",400,0,0,"2,562","3,419",0,0,0
Natural Bridges NM,NABR,National Monument,Intermountain ,UT,2023,3,"3,936",60,"23,675",60,0,0,156,171,0,0,0,Natural Bridges NM,NABR,National Monument,Intermountain ,UT,2023,"83,760",800,"485,794",400,0,0,"2,562","3,419",0,0,0
Natural Bridges NM,NABR,National Monument,Intermountain ,UT,2023,4,"11,650",60,"68,752",60,0,0,355,542,0,0,0,Natural Bridges NM,NABR,National Monument,Intermountain ,UT,2023,"83,760",800,"485,794",400,0,0,"2,562","3,419",0,0,0
Natural Bridges NM,NABR,National Monument,Intermountain ,UT,2023,5,"16,209",60,"90,963",60,0,0,403,587,0,0,0,Natural Bridges NM,NABR,National Monument,Intermountain ,UT,2023,"83,760",800,"485,794",400,0,0,"2,562","3,419",0,0,0
Natural Bridges NM,NABR,National Monument,Intermountain ,UT,2023,6,"9,692",80,"57,419",80,0,0,391,368,0,0,0,Natural Bridges NM,NABR,National Monument,Intermountain ,UT,2023,"83,760",800,"485,794",400,0,0,"2,562","3,419",0,0,0
